obs_id,observed_on,lat,lon,scientific_name,common_name,iconic,taxon_id,event,window
33802772,2019-09-30,37.1241313696,-2.5374543497,Galerida theklae,Thekla's Lark,Aves,7359,mediterranean_2022,baseline
33824925,2019-09-30,39.160525,9.0090111167,Erinaceus europaeus,Common Hedgehog,Mammalia,43042,mediterranean_2022,baseline
33937261,2019-09-30,44.9224657785,9.5755297691,Sus scrofa,Wild Boar,Mammalia,42134,mediterranean_2022,baseline
195679980,2019-09-30,43.2287418082,5.3480326903,Scorpaena porcus,Black Scorpionfish,Actinopterygii,118631,mediterranean_2022,baseline
195679951,2019-09-30,43.2287418082,5.3480326903,Calliostoma conulus,Shining Top Shell,Mollusca,528682,mediterranean_2022,baseline
195679954,2019-09-30,43.2287418082,5.3480326903,Gaidropsarus mediterraneus,Shore Rockling,Actinopterygii,118602,mediterranean_2022,baseline
195679957,2019-09-30,43.2287418082,5.3480326903,Lima lima,Spiny File Clam,Mollusca,50576,mediterranean_2022,baseline
195679976,2019-09-30,43.2287418082,5.3480326903,Peltodoris atromaculata,Leopard Sea Slug,Mollusca,326343,mediterranean_2022,baseline
195679962,2019-09-30,43.2287418082,5.3480326903,Manupecten pesfelis,Cat's Paw Scallop,Mollusca,938598,mediterranean_2022,baseline
195679978,2019-09-30,43.2287418082,5.3480326903,Petalifera petalifera,,Mollusca,343650,mediterranean_2022,baseline
48548491,2019-09-30,42.23308,12.97726,Zebrina detrita,Zebra Snail,Mollusca,326195,mediterranean_2022,baseline
195679948,2019-09-30,43.2287418082,5.3480326903,Bothus podas,Wide-eyed Flounder,Actinopterygii,118640,mediterranean_2022,baseline
195679970,2019-09-30,43.2287418082,5.3480326903,Pagellus acarne,Axillary Seabream,Actinopterygii,118656,mediterranean_2022,baseline
195679952,2019-09-30,43.2287418082,5.3480326903,Chelidonichthys obscurus,Longfin Gurnard,Actinopterygii,118626,mediterranean_2022,baseline
195679971,2019-09-30,43.2287418082,5.3480326903,Pagellus erythrinus,Common Pandora,Actinopterygii,118659,mediterranean_2022,baseline
195679966,2019-09-30,43.2287418082,5.3480326903,Mullus barbatus,Red Mullet,Actinopterygii,118618,mediterranean_2022,baseline
195679969,2019-09-30,43.2287418082,5.3480326903,Ophisurus serpens,Giant Snake Eel,Actinopterygii,118592,mediterranean_2022,baseline
195679953,2019-09-30,43.2287418082,5.3480326903,Dalophis imberbis,Armless Snake Eel,Actinopterygii,618483,mediterranean_2022,baseline
195679946,2019-09-30,43.2287418082,5.3480326903,Apletodon incognitus,Merged Clingfish,Actinopterygii,445664,mediterranean_2022,baseline
48548191,2019-09-30,42.23308,12.97726,Zebrina detrita,Zebra Snail,Mollusca,326195,mediterranean_2022,baseline
195679984,2019-09-30,43.2287418082,5.3480326903,Symphodus tinca,East Atlantic Peacock Wrasse,Actinopterygii,52554,mediterranean_2022,baseline
146426133,2019-09-30,40.4891383333,-3.7224483333,Muscicapa striata,Spotted Flycatcher,Aves,12971,mediterranean_2022,baseline
200406421,2019-09-30,42.3052447447,1.1175029505,Gypaetus barbatus barbatus,Eurasian Bearded Vulture,Aves,718425,mediterranean_2022,baseline
200406420,2019-09-30,42.3112431071,1.1293046702,Aquila chrysaetos,Golden Eagle,Aves,5074,mediterranean_2022,baseline
35963161,2019-09-30,44.28348,19.92701,Arion vulgaris,Spanish Slug,Mollusca,54583,mediterranean_2022,baseline
254118217,2019-09-30,37.5099998653,23.4450156927,Bittium reticulatum,Small Needle-whelk,Mollusca,483170,mediterranean_2022,baseline
149423962,2019-09-30,38.5156581258,-0.1979202782,Oenanthe oenanthe,Northern Wheatear,Aves,12822,mediterranean_2022,baseline
254125284,2019-09-30,37.5099437063,23.4450361292,Rissoa splendida,,Mollusca,884037,mediterranean_2022,baseline
33705952,2019-09-30,44.0988883972,9.7375001907,Larus michahellis,Yellow-legged Gull,Aves,59202,mediterranean_2022,baseline
33745849,2019-09-30,39.1999591594,8.3831886202,Gobius incognitus,Incognito Goby,Actinopterygii,505877,mediterranean_2022,baseline
44138982,2019-09-30,31.8781632104,34.9535979356,Falco vespertinus,Red-footed Falcon,Aves,4641,mediterranean_2022,baseline
34109685,2019-09-30,43.2752697216,3.5144276024,Oenanthe oenanthe,Northern Wheatear,Aves,12822,mediterranean_2022,baseline
33656934,2019-09-30,39.4683394478,-0.4444177734,Upupa epops,Common Hoopoe,Aves,20969,mediterranean_2022,baseline
34000915,2019-09-30,41.0561528333,8.9648583333,Sus scrofa,Wild Boar,Mammalia,42134,mediterranean_2022,baseline
34026743,2019-09-30,44.646550583,12.252210439,Garrulus glandarius,Eurasian Jay,Aves,8088,mediterranean_2022,baseline
33649040,2019-09-30,41.3897788944,2.1857733652,Columba palumbus,Common Wood-Pigeon,Aves,3048,mediterranean_2022,baseline
33682048,2019-09-30,39.469269477,-0.4438013977,Carduelis carduelis,European Goldfinch,Aves,9398,mediterranean_2022,baseline
33690928,2019-09-30,32.9179759039,35.8078288421,Gazella gazella,Mountain Gazelle,Mammalia,74352,mediterranean_2022,baseline
33681559,2019-09-30,39.4664274718,-0.4424737371,Cisticola juncidis,Zitting Cisticola,Aves,7697,mediterranean_2022,baseline
33674657,2019-09-30,44.4412358017,6.8712553649,Pyrrhocorax graculus,Yellow-billed Chough,Aves,8350,mediterranean_2022,baseline
254236183,2019-09-30,37.5099761842,23.4450176453,Alvania lactea,,Mollusca,482263,mediterranean_2022,baseline
33793285,2019-09-30,44.640379506,22.2939825431,Motacilla alba,White Wagtail,Aves,13695,mediterranean_2022,baseline
34114672,2019-09-30,35.0990731542,32.2909624448,Ardea cinerea,Grey Heron,Aves,4954,mediterranean_2022,baseline
34114337,2019-09-30,35.1028061573,32.2874683024,Oenanthe oenanthe,Northern Wheatear,Aves,12822,mediterranean_2022,baseline
34114223,2019-09-30,35.1016713695,32.2895676961,Lanius collurio,Red-backed Shrike,Aves,12038,mediterranean_2022,baseline
33646884,2019-09-30,44.1322517515,12.1971198696,Sciurus vulgaris,Eurasian Red Squirrel,Mammalia,46001,mediterranean_2022,baseline
33666903,2019-09-30,44.6474189758,12.2484960556,Cochlicella barbara,Small Pointed Snail,Mollusca,217273,mediterranean_2022,baseline
33666874,2019-09-30,44.6483682,12.2487573,Eobania vermiculata,Chocolate-band Snail,Mollusca,199875,mediterranean_2022,baseline
33745730,2019-09-30,44.6474189756,12.2484960556,Eobania vermiculata,Chocolate-band Snail,Mollusca,199875,mediterranean_2022,baseline
33690927,2019-09-30,32.9380366667,35.8718633333,Corvus cornix,Hooded Crow,Aves,144757,mediterranean_2022,baseline
34113792,2019-09-30,35.1027886041,32.2872537274,Oenanthe cypriaca,Cyprus Wheatear,Aves,12834,mediterranean_2022,baseline
33745706,2019-09-30,39.2000685438,8.3831272647,Tarantinaea lignarius,,Mollusca,1647789,mediterranean_2022,baseline
33657792,2019-09-30,39.4663462693,-0.4425509765,Falco tinnunculus,Eurasian Kestrel,Aves,472766,mediterranean_2022,baseline
54625472,2019-09-30,36.428735,28.235856,Sepioteuthis lessoniana,Bigfin Reef Squid,Mollusca,121187,mediterranean_2022,baseline
33645911,2019-09-30,44.7923728991,-0.5755714068,Saxicola rubetra,Whinchat,Aves,12908,mediterranean_2022,baseline
210023596,2019-09-30,32.5561056325,34.9056280389,Limosa lapponica,Bar-tailed Godwit,Aves,3951,mediterranean_2022,baseline
33645376,2019-09-30,44.7919455634,-0.575318411,Saxicola rubicola,European Stonechat,Aves,201192,mediterranean_2022,baseline
33656428,2019-09-30,39.4671168679,-0.443211584,Chloris chloris,European Greenfinch,Aves,145360,mediterranean_2022,baseline
33645912,2019-09-30,44.7893398711,-0.5742550053,Phylloscopus collybita,Common Chiffchaff,Aves,117016,mediterranean_2022,baseline
33657950,2019-09-30,44.7932452338,7.6664717243,Tachybaptus ruficollis,Little Grebe,Aves,4237,mediterranean_2022,baseline
34200073,2019-09-30,35.1035610224,32.2904509038,Diplodus vulgaris,Common Two-banded Seabream,Actinopterygii,118667,mediterranean_2022,baseline
34006649,2019-09-30,35.1048440534,32.2883602148,Gulosus aristotelis,European Shag,Aves,1289604,mediterranean_2022,baseline
55303569,2019-09-30,39.5607424221,23.1064743368,Delphinus delphis,Common Dolphin,Mammalia,41526,mediterranean_2022,baseline
187260245,2019-09-30,44.428686,6.896305,Gyps fulvus,Eurasian Griffon,Aves,5366,mediterranean_2022,baseline
33935673,2019-09-30,35.2132605522,5.6999707595,Strix aluco mauritanica,Maghreb Owl,Aves,718956,mediterranean_2022,baseline
33657911,2019-09-30,44.7932452338,7.6664717243,Anas platyrhynchos,Mallard,Aves,6930,mediterranean_2022,baseline
185465502,2019-09-30,35.8708508,2.0240894,Aquila fasciata,Bonelli's Eagle,Aves,144467,mediterranean_2022,baseline
44358888,2019-09-30,41.4096379,14.6240702,Sciurus vulgaris,Eurasian Red Squirrel,Mammalia,46001,mediterranean_2022,baseline
34005435,2019-09-30,35.1020177226,32.2898193365,Alcedo atthis,Common Kingfisher,Aves,2599,mediterranean_2022,baseline
33657862,2019-09-30,44.7932452338,7.6664717243,Anas crecca,Green-winged Teal,Aves,6937,mediterranean_2022,baseline
33657933,2019-09-30,44.7932452338,7.6664717243,Spatula clypeata,Northern Shoveler,Aves,558438,mediterranean_2022,baseline
34155311,2019-09-30,35.1037716782,32.2888630496,Parupeneus forsskali,Red Sea Goatfish,Actinopterygii,359362,mediterranean_2022,baseline
33941123,2019-09-30,35.0471596527,32.4319188229,Ardea alba,Great Egret,Aves,144455,mediterranean_2022,baseline
33657835,2019-09-30,44.7932452338,7.6664717243,Ardea cinerea,Grey Heron,Aves,4954,mediterranean_2022,baseline
34260435,2019-09-30,37.345305,27.235525,Felis catus,Domestic Cat,Mammalia,118552,mediterranean_2022,baseline
33941102,2019-09-30,35.0420147432,32.4289510511,Galerida cristata,Crested Lark,Aves,578607,mediterranean_2022,baseline
33645488,2019-09-30,44.792346721,-0.5754686147,Phylloscopus collybita,Common Chiffchaff,Aves,117016,mediterranean_2022,baseline
33645910,2019-09-30,44.7920818767,-0.5753625253,Phylloscopus collybita,Common Chiffchaff,Aves,117016,mediterranean_2022,baseline
33651008,2019-09-30,44.7933574544,-0.5758662522,Sylvia atricapilla,Eurasian Blackcap,Aves,15282,mediterranean_2022,baseline
33644957,2019-09-30,37.97709667,23.74097,Columba livia domestica,Feral Pigeon,Aves,122767,mediterranean_2022,baseline
121784541,2019-09-30,40.1793605334,23.7073061988,Muraena helena,Mediterranean Moray,Actinopterygii,118590,mediterranean_2022,baseline
208314401,2019-09-30,41.4142460578,2.1525252145,Myiopsitta monachus,Monk Parakeet,Aves,19349,mediterranean_2022,baseline
185465525,2019-09-30,34.8066780958,-0.5764593483,Falco biarmicus,Lanner Falcon,Aves,4684,mediterranean_2022,baseline
33731174,2019-09-30,41.7520670778,0.5077188121,Cyprinus carpio,European Carp,Actinopterygii,53911,mediterranean_2022,baseline
33645439,2019-09-30,44.7928592278,-0.5757924914,Saxicola rubetra,Whinchat,Aves,12908,mediterranean_2022,baseline
33645907,2019-09-30,44.7920262806,-0.5753320419,Saxicola rubetra,Whinchat,Aves,12908,mediterranean_2022,baseline
103900615,2019-09-30,42.9628125603,17.1304297296,Sylvia atricapilla,Eurasian Blackcap,Aves,15282,mediterranean_2022,baseline
33645904,2019-09-30,44.7890680156,-0.5743698273,Picus viridis,Eurasian Green Woodpecker,Aves,144243,mediterranean_2022,baseline
33726277,2019-09-30,44.2610785326,6.7432354063,Marmota marmota,Alpine Marmot,Mammalia,46082,mediterranean_2022,baseline
33726278,2019-09-30,44.2610785326,6.7432354063,Marmota marmota,Alpine Marmot,Mammalia,46082,mediterranean_2022,baseline
33645903,2019-09-30,44.7879872704,-0.5747248921,Erithacus rubecula,European Robin,Aves,13094,mediterranean_2022,baseline
33645902,2019-09-30,44.7878354464,-0.5752331527,Ficedula hypoleuca,European Pied Flycatcher,Aves,204512,mediterranean_2022,baseline
266734868,2019-09-30,36.4592271391,-4.754040041,Anarhynchus alexandrinus,Kentish Plover,Aves,1505620,mediterranean_2022,baseline
266734867,2019-09-30,36.5068233333,-4.64306,Charadrius hiaticula,Common Ringed Plover,Aves,4801,mediterranean_2022,baseline
266734866,2019-09-30,36.50685,-4.6419966667,Larus michahellis,Yellow-legged Gull,Aves,59202,mediterranean_2022,baseline
266734862,2019-09-30,36.50685,-4.6419966667,Larus fuscus,Lesser Black-backed Gull,Aves,4381,mediterranean_2022,baseline
35195403,2019-09-30,41.3906618242,9.1614570469,Larus michahellis,Yellow-legged Gull,Aves,59202,mediterranean_2022,baseline
34026745,2019-09-30,44.646550583,12.252210439,Sturnus vulgaris,European Starling,Aves,14850,mediterranean_2022,baseline
33690926,2019-09-30,33.1356670294,35.7753244028,Passer domesticus,House Sparrow,Aves,13858,mediterranean_2022,baseline
33641649,2019-09-30,42.0357588027,0.1205425803,Ficedula hypoleuca,European Pied Flycatcher,Aves,204512,mediterranean_2022,baseline
33643606,2019-09-30,38.0029418554,23.7778198679,Tachymarptis melba,Alpine Swift,Aves,72516,mediterranean_2022,baseline
266734861,2019-09-30,36.5069266667,-4.63966,Thalasseus sandvicensis,Sandwich Tern,Aves,144541,mediterranean_2022,baseline
103911751,2019-09-30,42.9610499548,17.133253768,Apus pallidus,Pallid Swift,Aves,6643,mediterranean_2022,baseline
335262804,2019-09-30,43.6606762256,6.9833427563,Aix galericulata,Mandarin Duck,Aves,7106,mediterranean_2022,baseline
335262802,2019-09-30,43.6606762256,6.9833427563,Tadorna cana,South African Shelduck,Aves,7071,mediterranean_2022,baseline
335262801,2019-09-30,43.6606762256,6.9833427563,Branta canadensis,Canada Goose,Aves,7089,mediterranean_2022,baseline
335262800,2019-09-30,43.6606762256,6.9833427563,Fulica atra,Eurasian Coot,Aves,482,mediterranean_2022,baseline
33649663,2019-09-30,42.39598833,18.79815,Helix secernenda,,Mollusca,102448,mediterranean_2022,baseline
55698553,2019-09-30,44.8799466667,15.61348,Anas platyrhynchos,Mallard,Aves,6930,mediterranean_2022,baseline
33696568,2019-09-30,43.9516983333,8.1433333333,Gallinula chloropus,Common Moorhen,Aves,201282,mediterranean_2022,baseline
33696567,2019-09-30,43.95012,8.1432566667,Ardea cinerea,Grey Heron,Aves,4954,mediterranean_2022,baseline
266734859,2019-09-30,36.5068283333,-4.63962,Alcedo atthis,Common Kingfisher,Aves,2599,mediterranean_2022,baseline
34026747,2019-09-30,44.646550583,12.252210439,Pica pica,Eurasian Magpie,Aves,891696,mediterranean_2022,baseline
33937290,2019-09-30,44.9218067617,9.5747753978,Vulpes vulpes,Red Fox,Mammalia,42069,mediterranean_2022,baseline
33646589,2019-09-30,38.6690997928,20.6510876798,Monacha claustralis,,Mollusca,105972,mediterranean_2022,baseline
270658876,2019-09-30,37.8016461317,23.7792206621,Oblada melanurus,Saddled Seabream,Actinopterygii,118662,mediterranean_2022,baseline
270658872,2019-09-30,37.8016461317,23.7792206621,Diplodus sargus,White Sea Bream,Actinopterygii,118669,mediterranean_2022,baseline
266734858,2019-09-30,36.50652,-4.644105,Arenaria interpres,Ruddy Turnstone,Aves,3938,mediterranean_2022,baseline
266734854,2019-09-30,36.506505,-4.644125,Calidris alba,Sanderling,Aves,3849,mediterranean_2022,baseline
270658875,2019-09-30,37.8016461317,23.7792206621,Oblada melanurus,Saddled Seabream,Actinopterygii,118662,mediterranean_2022,baseline
34026749,2019-09-30,44.646550583,12.252210439,Streptopelia decaocto,Eurasian Collared-Dove,Aves,2969,mediterranean_2022,baseline
270658880,2019-09-30,37.8016461317,23.7792206621,Diplodus sargus,White Sea Bream,Actinopterygii,118669,mediterranean_2022,baseline
34026750,2019-09-30,44.646550583,12.252210439,Columba palumbus,Common Wood-Pigeon,Aves,3048,mediterranean_2022,baseline
270658885,2019-09-30,37.8016461317,23.7792206621,Sarpa salpa,Salema Porgy,Actinopterygii,118663,mediterranean_2022,baseline
270658881,2019-09-30,37.8016461317,23.7792206621,Diplodus vulgaris,Common Two-banded Seabream,Actinopterygii,118667,mediterranean_2022,baseline
270658891,2019-09-30,37.8016461317,23.7792206621,Sarpa salpa,Salema Porgy,Actinopterygii,118663,mediterranean_2022,baseline
47208333,2019-09-30,41.3855555556,2.1813888889,Columba livia,Rock Pigeon,Aves,3017,mediterranean_2022,baseline
33769195,2019-09-30,34.6781433333,33.05132,Corvus cornix,Hooded Crow,Aves,144757,mediterranean_2022,baseline
33769194,2019-09-30,34.6811733333,33.055005,Columba livia domestica,Feral Pigeon,Aves,122767,mediterranean_2022,baseline
33769196,2019-09-30,34.6803333333,33.0627666667,Passer domesticus,House Sparrow,Aves,13858,mediterranean_2022,baseline
66189200,2019-09-30,41.5178282006,2.3172824085,Vulpes vulpes,Red Fox,Mammalia,42069,mediterranean_2022,baseline
33645650,2019-09-30,37.8883558307,23.748026112,Theba pisana,White Italian Snail,Mollusca,119608,mediterranean_2022,baseline
33645643,2019-09-30,37.96970574,23.7195482158,Muscicapa striata,Spotted Flycatcher,Aves,12971,mediterranean_2022,baseline
37184614,2019-09-30,33.035673172,35.2488729156,Hystrix indica,Indian Crested Porcupine,Mammalia,44175,mediterranean_2022,baseline
33645617,2019-09-30,37.971366759,23.7221016814,Cantareus apertus,Green Garden Snail,Mollusca,96707,mediterranean_2022,baseline
37184537,2019-09-30,33.0355083229,35.2486076394,Erinaceus concolor,Southern White-breasted Hedgehog,Mammalia,43043,mediterranean_2022,baseline
334845555,2019-09-30,37.0530429464,-4.8352134973,Porphyrio porphyrio,Western Swamphen,Aves,475028,mediterranean_2022,baseline
262002382,2019-09-30,32.8361160906,34.9778242333,Herklotsichthys punctatus,Spotback Herring,Actinopterygii,611789,mediterranean_2022,baseline
262002379,2019-09-30,32.8361766157,34.9772766925,Pseudocaranx dentex,Silver Trevally,Actinopterygii,204776,mediterranean_2022,baseline
262002374,2019-09-30,32.8361541145,34.9778990489,Caranx crysos,Blue Runner,Actinopterygii,96740,mediterranean_2022,baseline
262002370,2019-09-30,32.8365935414,34.9798703886,Pomadasys incisus,Bastard Grunt,Actinopterygii,110029,mediterranean_2022,baseline
254954912,2019-09-30,37.5100066439,23.4449991504,Venus verrucosa,Warty Venus Clam,Mollusca,324540,mediterranean_2022,baseline
62915432,2019-09-30,40.704645,-3.746206,Saxicola rubicola,European Stonechat,Aves,201192,mediterranean_2022,baseline
62915427,2019-09-30,40.704645,-3.746206,Phoenicurus ochruros,Black Redstart,Aves,13000,mediterranean_2022,baseline
62915412,2019-09-30,40.704645,-3.746206,Oenanthe oenanthe,Northern Wheatear,Aves,12822,mediterranean_2022,baseline
62915402,2019-09-30,40.704645,-3.746206,Milvus milvus,Red Kite,Aves,5267,mediterranean_2022,baseline
62915378,2019-09-30,40.704645,-3.746206,Lepus granatensis,Granada Hare,Mammalia,43119,mediterranean_2022,baseline
62915364,2019-09-30,40.704645,-3.746206,Phylloscopus trochilus,Willow Warbler,Aves,117055,mediterranean_2022,baseline
62915344,2019-09-30,40.704645,-3.746206,Lullula arborea,Woodlark,Aves,7363,mediterranean_2022,baseline
62915323,2019-09-30,40.704645,-3.746206,Milvus milvus,Red Kite,Aves,5267,mediterranean_2022,baseline
62915302,2019-09-30,40.6170341192,-3.760096988,Oryctolagus cuniculus,European Rabbit,Mammalia,43151,mediterranean_2022,baseline
62915295,2019-09-30,40.702751,-3.744031,Ficedula hypoleuca,European Pied Flycatcher,Aves,204512,mediterranean_2022,baseline
62915287,2019-09-30,40.6871525885,-3.7189527622,Aegypius monachus,Cinereous Vulture,Aves,5382,mediterranean_2022,baseline
62915280,2019-09-30,40.7790323324,-3.6279003636,Aegypius monachus,Cinereous Vulture,Aves,5382,mediterranean_2022,baseline
62915264,2019-09-30,40.702751,-3.744031,Gyps fulvus,Eurasian Griffon,Aves,5366,mediterranean_2022,baseline
62915232,2019-09-30,40.6059487971,-3.6952017464,Aegypius monachus,Cinereous Vulture,Aves,5382,mediterranean_2022,baseline
62915206,2019-09-30,40.68577242,-3.6270930703,Aegypius monachus,Cinereous Vulture,Aves,5382,mediterranean_2022,baseline
62915194,2019-09-30,40.702751,-3.744031,Milvus milvus,Red Kite,Aves,5267,mediterranean_2022,baseline
35143259,2019-09-30,42.0411880419,3.2267256081,Flabellina affinis,Mediterranean Violet Aeolid,Mollusca,326338,mediterranean_2022,baseline
35143214,2019-09-30,42.0411808209,3.2266746461,Edmundsella pedata,Pink Coryphella,Mollusca,605942,mediterranean_2022,baseline
35143161,2019-09-30,42.0455580446,3.2238080353,Cratena peregrina,Cratena Slug,Mollusca,64486,mediterranean_2022,baseline
35143132,2019-09-30,42.0455448487,3.2237842306,Muraena helena,Mediterranean Moray,Actinopterygii,118590,mediterranean_2022,baseline
33655411,2019-09-30,44.413645817,13.5445956141,Erithacus rubecula,European Robin,Aves,13094,mediterranean_2022,baseline
33647117,2019-09-30,44.7924285701,-0.5755463988,Saxicola rubicola,European Stonechat,Aves,201192,mediterranean_2022,baseline
33643532,2019-09-30,43.8707803237,-0.5934448633,Limax maximus,Leopard Slug,Mollusca,62470,mediterranean_2022,baseline
33640942,2019-09-30,35.0631386389,24.9472528712,Albinaria corrugata inflata,,Mollusca,633848,mediterranean_2022,baseline
34385373,2019-09-29,43.4831519,-1.558626,Larus argentatus,European Herring Gull,Aves,204533,mediterranean_2022,baseline
34385355,2019-09-29,43.4831519,-1.558626,Passer domesticus,House Sparrow,Aves,13858,mediterranean_2022,baseline
34385254,2019-09-29,43.4831519,-1.558626,Motacilla alba,White Wagtail,Aves,13695,mediterranean_2022,baseline
33841098,2019-09-29,41.6708984375,2.7903680801,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510,mediterranean_2022,baseline
33614408,2019-09-29,40.8491499176,-3.9553631097,Prunella modularis,Dunnock,Aves,13988,mediterranean_2022,baseline
79841618,2019-09-29,43.8479947436,10.5136124608,Corvus cornix,Hooded Crow,Aves,144757,mediterranean_2022,baseline
33710539,2019-09-29,41.3784671107,19.9232551821,Pernis apivorus,European Honey-buzzard,Aves,5325,mediterranean_2022,baseline
35143532,2019-09-29,41.951435919,3.2856834774,Hippocampus guttulatus,Long-snouted Seahorse,Actinopterygii,102821,mediterranean_2022,baseline
33636768,2019-09-29,37.4242991676,25.3329385341,Passer domesticus,House Sparrow,Aves,13858,mediterranean_2022,baseline
33608559,2019-09-29,39.8467073171,9.5904515684,Martes martes,Eurasian Pine Marten,Mammalia,41796,mediterranean_2022,baseline
82447822,2019-09-29,37.16756,-3.5899966667,Motacilla alba,White Wagtail,Aves,13695,mediterranean_2022,baseline
33710540,2019-09-29,41.3784671107,19.9232551821,Accipiter nisus,Eurasian Sparrowhawk,Aves,5106,mediterranean_2022,baseline
33942010,2019-09-29,43.6233545055,3.8612305705,Erinaceus europaeus,Common Hedgehog,Mammalia,43042,mediterranean_2022,baseline
33612079,2019-09-29,39.6414703735,16.165976044,Meles meles,European Badger,Mammalia,855297,mediterranean_2022,baseline
82447836,2019-09-29,37.1770933333,-3.6029933333,Turdus merula,Eurasian Blackbird,Aves,12716,mediterranean_2022,baseline
33600350,2019-09-29,41.8542671204,12.4586353302,Erinaceus europaeus,Common Hedgehog,Mammalia,43042,mediterranean_2022,baseline
33596380,2019-09-29,36.8156418208,11.9891605714,Gallinago gallinago,Common Snipe,Aves,318836,mediterranean_2022,baseline
335262822,2019-09-29,43.7294728958,7.0220091761,Phoenicurus ochruros,Black Redstart,Aves,13000,mediterranean_2022,baseline
33694090,2019-09-29,41.7000626,14.3243423,Meles meles,European Badger,Mammalia,855297,mediterranean_2022,baseline
254117497,2019-09-29,37.510012878,23.4450189034,Rissoina bruguieri,,Mollusca,884048,mediterranean_2022,baseline
254139900,2019-09-29,37.5099723228,23.4450405512,Alvania,,Mollusca,246663,mediterranean_2022,baseline
42254136,2019-09-29,44.9050755065,11.5527590364,Erinaceus europaeus,Common Hedgehog,Mammalia,43042,mediterranean_2022,baseline
36212714,2019-09-29,44.489625292,34.1636180878,Podiceps cristatus,Great Crested Grebe,Aves,4208,mediterranean_2022,baseline
34026734,2019-09-29,44.8740526275,12.2836478997,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510,mediterranean_2022,baseline
33591653,2019-09-29,39.7663879395,19.7450008392,Lanius collurio,Red-backed Shrike,Aves,12038,mediterranean_2022,baseline
33881047,2019-09-29,42.4610428962,3.1595453542,Diplodus sargus,White Sea Bream,Actinopterygii,118669,mediterranean_2022,baseline
33939851,2019-09-29,42.4606899399,3.1577223356,Mullus surmuletus,Striped Red Mullet,Actinopterygii,118619,mediterranean_2022,baseline
34026736,2019-09-29,44.8740526275,12.2836478997,Hydroprogne caspia,Caspian Tern,Aves,144537,mediterranean_2022,baseline
33941083,2019-09-29,42.4601665551,3.1584588893,Symphodus roissali,Five-spotted Wrasse,Actinopterygii,113535,mediterranean_2022,baseline
33939848,2019-09-29,42.4601517108,3.1583109533,Sparus aurata,Gilthead Seabream,Actinopterygii,1494783,mediterranean_2022,baseline
33881046,2019-09-29,42.4606233969,3.1576570791,Sarpa salpa,Salema Porgy,Actinopterygii,118663,mediterranean_2022,baseline
33939850,2019-09-29,42.460310014,3.1578754736,Mullus surmuletus,Striped Red Mullet,Actinopterygii,118619,mediterranean_2022,baseline
98707692,2019-09-29,44.9225767602,35.090860291,Dendrocopos major,Great Spotted Woodpecker,Aves,17871,mediterranean_2022,baseline
33941082,2019-09-29,42.4605822623,3.1592984205,Symphodus tinca,East Atlantic Peacock Wrasse,Actinopterygii,52554,mediterranean_2022,baseline
33590345,2019-09-29,38.7989600388,20.7199151069,Columba livia domestica,Feral Pigeon,Aves,122767,mediterranean_2022,baseline
33941469,2019-09-29,42.4610413381,3.1596095568,Serranus scriba,Painted Comber,Actinopterygii,118674,mediterranean_2022,baseline
33940878,2019-09-29,42.4608023441,3.1593144941,Symphodus tinca,East Atlantic Peacock Wrasse,Actinopterygii,52554,mediterranean_2022,baseline
33699713,2019-09-29,40.7635690143,14.0382486422,Phalacrocorax carbo,Great Cormorant,Aves,4270,mediterranean_2022,baseline
33940877,2019-09-29,42.4608023441,3.1593144941,Symphodus tinca,East Atlantic Peacock Wrasse,Actinopterygii,52554,mediterranean_2022,baseline
33939847,2019-09-29,42.4615465303,3.1603087429,Lipophrys trigloides,,Actinopterygii,342285,mediterranean_2022,baseline
149225018,2019-09-29,42.8814990901,23.7661645801,Corvus corax,Common Raven,Aves,8010,mediterranean_2022,baseline
33882554,2019-09-29,42.4613174049,3.1611436723,Octopus vulgaris,Common Octopus,Mollusca,49315,mediterranean_2022,baseline
33886372,2019-09-29,42.4605980935,3.1592984205,Gobius incognitus,Incognito Goby,Actinopterygii,505877,mediterranean_2022,baseline
254190850,2019-09-29,37.5099924801,23.4450038897,Callochiton doriae,,Mollusca,1272183,mediterranean_2022,baseline
33654803,2019-09-29,40.398026024,19.4771812468,Luria lurida,Lurid Cowry,Mollusca,342274,mediterranean_2022,baseline
200405422,2019-09-29,42.5809202114,1.0079198678,Turdus viscivorus,Mistle Thrush,Aves,12735,mediterranean_2022,baseline
141643866,2019-09-29,41.8345117046,1.7515344545,Rattus norvegicus,Brown Rat,Mammalia,44576,mediterranean_2022,baseline
33885370,2019-09-29,42.8458529654,-2.6517981687,Motacilla alba,White Wagtail,Aves,13695,mediterranean_2022,baseline
33881045,2019-09-29,42.4618977162,3.1612726968,Diplodus puntazzo,Sharpsnout Seabream,Actinopterygii,53696,mediterranean_2022,baseline
33599770,2019-09-29,40.8408317566,8.2819442749,Vulpes vulpes,Red Fox,Mammalia,42069,mediterranean_2022,baseline
33882556,2019-09-29,42.4611907644,3.1603436868,Serranus cabrilla,Comber,Actinopterygii,118675,mediterranean_2022,baseline
33763462,2019-09-29,41.8920222668,12.4637290338,Myiopsitta monachus,Monk Parakeet,Aves,19349,mediterranean_2022,baseline
